registro_id,fila_origen,cliente_id,nombre_cliente,segmento_cliente,segmento_cliente_observado,segmento_conflictivo,segmento_metodo_resolucion,ciudad,ciudad_recuperada,ciudad_desconocida,edad,ingreso_estimado,producto,tipo_producto,saldo_producto,saldo_recuperado,saldo_desconocido,saldo_negativo,saldo_outlier_iqr,cupo_credito,fecha_vencimiento,fecha_movimiento,categoria_consumo,monto_consumo,consumo_outlier_iqr,canal,estado_producto
REG-007382,7382,C000690,Cliente 0690,Premium,Premium,False,unico,Cuenca,False,False,53,3287.27,Tarjeta de Crédito,Deuda,1016.20,False,False,False,False,8100.00,2027-01-18,2025-09-16,Streaming,57.57,False,POS,Activo
REG-007383,7383,C001432,Cliente 1432,Mass,Mass,False,unico,Quito,False,False,41,761.05,Tarjeta de Crédito,Deuda,349.50,False,False,False,False,900.00,2030-07-15,2025-09-05,Food,16.51,False,POS,Activo
REG-007384,7384,C001849,Cliente 1849,Mass,Mass,False,unico,Loja,False,False,34,529.01,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,600.00,2028-12-29,2025-10-26,Supermarket,8.91,False,POS,Activo
REG-007385,7385,C000685,Cliente 0685,Mass,Mass,False,unico,Guayaquil,False,False,35,3012.44,Crédito Hipotecario,Deuda,99265.07,False,False,False,False,,2026-10-14,2025-12-12,,0.00,False,Branch,Activo
REG-007386,7386,C001382,Cliente 1382,Affluent,Affluent,False,unico,Ambato,False,False,30,2132.78,Cuenta Corriente,Depósito,9348.82,False,False,False,False,,,2025-09-04,,0.00,False,Web,Activo
REG-007387,7387,C000103,Cliente 0103,Premium,Premium,False,unico,Guayaquil,False,False,42,4597.87,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,6400.00,2028-04-07,2025-01-24,Travel,1015.08,True,Branch,Activo
REG-007388,7388,C001364,Cliente 1364,Affluent,Affluent,False,unico,Manta,False,False,36,2344.19,Tarjeta de Crédito,Deuda,261.96,False,False,False,False,4100.00,2028-05-09,2025-07-26,Food,187.76,False,Web,Activo
REG-007389,7389,C000719,Cliente 0719,PyME,PyME,False,unico,Quito,False,False,40,2582.43,Tarjeta de Crédito,Deuda,1606.53,False,False,False,False,6100.00,2029-01-20,2025-01-15,Food,107.75,False,Branch,Activo
REG-007390,7390,C001240,Cliente 1240,Affluent,Affluent,False,unico,Guayaquil,False,False,39,1315.56,Tarjeta de Crédito,Deuda,921.66,False,False,False,False,2900.00,2027-08-12,2026-08-22,Food,67.84,False,POS,Activo
REG-007391,7391,C000708,Cliente 0708,Mass,Mass,False,unico,Ambato,False,False,51,482.04,Cuenta de Ahorros,Depósito,1842.62,False,False,False,False,,,2026-03-29,,0.00,False,Branch,Activo
REG-007392,7392,C000906,Cliente 0906,Mass,Mass,False,unico,Cuenca,False,False,44,1584.19,Tarjeta de Crédito,Deuda,1154.24,False,False,False,False,2500.00,2029-05-14,2025-07-23,Others,65.71,False,Branch,Activo
REG-007393,7393,C002082,Cliente 2082,Mass,Mass,False,unico,Loja,False,False,36,565.91,Tarjeta de Crédito,Deuda,288.94,False,False,False,False,1000.00,2028-05-20,2026-06-17,Others,16.74,False,POS,Activo
REG-007394,7394,C001715,Cliente 1715,Mass,Mass,False,unico,Quito,False,False,36,790.28,Tarjeta de Crédito,Deuda,412.87,False,False,False,False,1000.00,2027-08-13,2025-05-16,Streaming,46.85,False,POS,Activo
REG-007395,7395,C000922,Cliente 0922,Mass,Mass,False,unico,Quito,False,False,48,1593.38,Tarjeta de Crédito,Deuda,514.11,False,False,False,False,2900.00,2028-05-21,2025-04-18,Food,66.19,False,Branch,Activo
REG-007396,7396,C002182,Cliente 2182,Affluent,Affluent,False,unico,Guayaquil,False,False,27,3440.92,Tarjeta de Crédito,Deuda,4689.75,False,False,False,True,9000.00,2027-05-11,2025-12-02,Travel,117.19,False,POS,Activo
REG-007397,7397,C001981,Cliente 1981,PyME,PyME,True,moda,Cuenca,False,False,36,2676.62,Cuenta Corriente,Depósito,3068.20,False,False,False,False,,,2026-08-17,,0.00,False,Branch,Activo
REG-007398,7398,C002015,Cliente 2015,Mass,Mass,False,unico,Guayaquil,False,False,40,1303.58,Tarjeta de Crédito,Deuda,799.48,False,False,False,False,1600.00,2027-01-26,2025-09-14,Education,28.53,False,POS,Activo
REG-007399,7399,C000381,Cliente 0381,Affluent,Affluent,True,moda,Guayaquil,False,False,26,1530.46,Crédito Vehicular,Deuda,26993.76,False,False,False,False,,2026-11-23,2025-06-09,,0.00,False,Web,Activo
REG-007400,7400,C001445,Cliente 1445,Mass,Mass,False,unico,Guayaquil,False,False,27,888.80,Tarjeta de Crédito,Deuda,837.14,False,False,False,False,2500.00,2026-11-15,2026-03-15,Food,116.19,False,POS,Activo
REG-007401,7401,C000384,Cliente 0384,Mass,Mass,False,unico,Guayaquil,False,False,39,769.73,Tarjeta de Crédito,Deuda,719.78,False,False,False,False,2200.00,2027-03-04,2025-01-21,Fuel,16.04,False,App,Activo
REG-007402,7402,C001363,Cliente 1363,Affluent,Affluent,False,unico,Ambato,False,False,51,1981.91,Tarjeta de Crédito,Deuda,912.33,False,False,False,False,4100.00,2029-07-25,2025-05-20,Entertainment,124.00,False,Web,Activo
REG-007403,7403,C000718,Cliente 0718,Mass,Mass,False,unico,Guayaquil,False,False,55,1898.20,Tarjeta de Crédito,Deuda,1217.81,False,False,False,False,3400.00,2029-12-21,2025-08-17,Supermarket,182.81,False,POS,Activo
REG-007404,7404,C000608,Cliente 0608,Mass,Mass,True,moda,Guayaquil,False,False,26,553.49,Cuenta de Ahorros,Depósito,1191.43,False,False,False,False,,,2026-08-02,,0.00,False,Branch,Activo
REG-007405,7405,C000401,Cliente 0401,Premium,Affluent,True,moda,Guayaquil,False,False,32,4211.19,Cuenta de Ahorros,Depósito,17982.32,False,False,False,True,,,2025-04-27,,0.00,False,Branch,Activo
REG-007406,7406,C002075,Cliente 2075,Affluent,Affluent,False,unico,Guayaquil,False,False,34,1689.56,Crédito Vehicular,Deuda,20662.29,False,False,False,False,,2030-08-26,2025-03-11,,0.00,False,Branch,Activo
REG-007407,7407,C001593,Cliente 1593,Affluent,Affluent,False,unico,Guayaquil,False,False,34,1982.54,Tarjeta de Crédito,Deuda,968.61,False,False,False,False,2100.00,2027-04-20,2025-04-22,Travel,35.33,False,App,Activo
REG-007408,7408,C000113,Cliente 0113,Mass,Mass,False,unico,Guayaquil,False,False,65,741.54,Tarjeta de Crédito,Deuda,453.71,False,False,False,False,1400.00,2029-06-29,2026-03-22,Travel,122.28,False,Web,Activo
REG-007409,7409,C001024,Cliente 1024,Joven,Joven,False,unico,Quito,False,False,23,593.97,Tarjeta de Crédito,Deuda,289.88,False,False,False,False,1000.00,2028-06-15,2025-05-31,Supermarket,31.43,False,POS,Activo
REG-007410,7410,C001584,Cliente 1584,Mass,Mass,False,unico,Guayaquil,False,False,24,665.23,Crédito Vehicular,Deuda,11998.52,False,False,False,False,,2028-12-29,2026-07-06,,0.00,False,Branch,Activo
REG-007411,7411,C000969,Cliente 0969,PyME,PyME,True,moda,Guayaquil,False,False,33,4931.55,Cuenta de Ahorros,Depósito,6582.26,False,False,False,False,,,2025-12-08,,0.00,False,Branch,Activo
REG-007412,7412,C002014,Cliente 2014,Mass,Mass,False,unico,Guayaquil,False,False,39,1237.40,Tarjeta de Crédito,Deuda,52.39,False,False,False,False,3400.00,2029-02-28,2026-02-16,Food,45.62,False,App,Activo
REG-007413,7413,C000191,Cliente 0191,Mass,Mass,False,unico,Cuenca,False,False,35,1357.34,Crédito Vehicular,Deuda,7784.40,False,False,False,False,,2030-12-11,2025-07-10,,0.00,False,Web,Activo
REG-007414,7414,C000665,Cliente 0665,Joven,Joven,True,moda,Quito,False,False,42,533.87,Tarjeta de Crédito,Deuda,279.51,False,False,False,False,1200.00,2027-07-24,2025-08-05,Streaming,16.69,False,App,Activo
REG-007415,7415,C001976,Cliente 1976,Mass,Mass,False,unico,Quito,False,False,28,858.11,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,1400.00,2027-11-10,2026-03-13,Others,72.14,False,POS,Activo
REG-007416,7416,C001833,Cliente 1833,PyME,PyME,False,unico,Guayaquil,False,False,22,6267.12,Cuenta de Ahorros,Depósito,30397.68,False,False,False,True,,,2026-04-02,,0.00,False,Branch,Activo
REG-007417,7417,C000124,Cliente 0124,Joven,Joven,False,unico,Guayaquil,False,False,56,561.33,Tarjeta de Crédito,Deuda,127.69,False,False,False,False,600.00,2029-05-17,2026-03-31,Streaming,30.03,False,POS,Activo
REG-007418,7418,C000614,Cliente 0614,Premium,Premium,False,unico,Quito,False,False,46,8425.25,Tarjeta de Crédito,Deuda,2730.46,False,False,False,False,23700.00,2029-11-27,2025-06-10,Food,603.26,True,POS,Activo
REG-007419,7419,C000893,Cliente 0893,Mass,Mass,False,unico,Quito,False,False,52,1021.95,Tarjeta de Crédito,Deuda,566.56,False,False,False,False,1100.00,2028-06-18,2025-02-14,Entertainment,25.85,False,POS,Activo
REG-007420,7420,C001435,Cliente 1435,Mass,Mass,False,unico,Ambato,False,False,30,543.08,Tarjeta de Crédito,Deuda,266.50,False,False,False,False,600.00,2028-02-28,2025-10-18,Others,40.59,False,POS,Activo
REG-007421,7421,C001471,Cliente 1471,Mass,Mass,False,unico,Ambato,False,False,39,637.98,Tarjeta de Crédito,Deuda,331.19,False,False,False,False,1100.00,2027-05-08,2025-08-25,Entertainment,22.55,False,App,Activo
REG-007422,7422,C000270,Cliente 0270,Affluent,Affluent,False,unico,Guayaquil,False,False,45,3590.44,Cuenta Corriente,Depósito,-100.00,False,False,True,False,,,2026-01-15,,0.00,False,Web,Activo
REG-007423,7423,C000061,Cliente 0061,PyME,PyME,False,unico,Quito,False,False,49,2806.06,Tarjeta de Crédito,Deuda,1023.80,False,False,False,False,7700.00,2027-07-21,2025-10-08,Food,340.29,True,App,Activo
REG-007424,7424,C001587,Cliente 1587,PyME,PyME,False,unico,Quito,False,False,36,4721.90,Cuenta de Ahorros,Depósito,15657.45,False,False,False,True,,,2025-01-19,,0.00,False,Branch,Activo
REG-007425,7425,C001236,Cliente 1236,Premium,Premium,False,unico,Manta,False,False,52,2875.66,Tarjeta de Crédito,Deuda,2404.28,False,False,False,False,8100.00,2029-04-19,2025-04-25,Technology,121.48,False,App,Activo
REG-007426,7426,C000066,Cliente 0066,Mass,Mass,False,unico,Cuenca,False,False,18,1104.18,Tarjeta de Crédito,Deuda,429.30,False,False,False,False,2100.00,2030-04-23,2025-03-31,Travel,30.58,False,App,Activo
REG-007427,7427,C000961,Cliente 0961,Mass,Mass,False,unico,Quito,False,False,37,1041.35,Tarjeta de Crédito,Deuda,315.12,False,False,False,False,2100.00,2029-05-20,2025-08-05,Others,114.49,False,Web,Activo
REG-007428,7428,C000711,Cliente 0711,PyME,PyME,False,unico,Guayaquil,False,False,42,2943.75,Tarjeta de Crédito,Deuda,4938.05,False,False,False,True,6900.00,2026-10-06,2025-05-17,Streaming,84.52,False,Web,Activo
REG-007429,7429,C001170,Cliente 1170,Affluent,Affluent,False,unico,Loja,False,False,46,1729.21,Crédito Vehicular,Deuda,20735.12,False,False,False,False,,2031-02-04,2026-06-25,,0.00,False,App,Activo
REG-007430,7430,C000525,Cliente 0525,Mass,Mass,False,unico,Guayaquil,False,False,44,809.82,Tarjeta de Crédito,Deuda,202.78,False,False,False,False,900.00,2029-10-26,2025-07-31,Supermarket,41.02,False,App,Activo
REG-007431,7431,C000145,Cliente 0145,Joven,Joven,False,unico,Cuenca,False,False,37,1649.94,Tarjeta de Crédito,Deuda,1105.64,False,False,False,False,4600.00,2027-09-21,2025-02-05,Streaming,39.59,False,Branch,Activo
REG-007432,7432,C001257,Cliente 1257,Mass,Mass,False,unico,Guayaquil,False,False,40,1648.10,Tarjeta de Crédito,Deuda,209.16,False,False,False,False,2200.00,2028-07-20,2026-06-02,Food,137.81,False,POS,Activo
REG-007433,7433,C001028,Cliente 1028,Mass,Mass,False,unico,Ambato,False,False,38,1156.82,Tarjeta de Crédito,Deuda,226.16,False,False,False,False,3400.00,2027-11-13,2025-02-18,Fuel,117.73,False,Web,Activo
REG-007434,7434,C001589,Cliente 1589,PyME,PyME,True,moda,Manta,False,False,41,3379.56,Tarjeta de Crédito,Deuda,1907.39,False,False,False,False,4500.00,2026-12-03,2025-06-17,Entertainment,164.42,False,POS,Activo
REG-007435,7435,C001083,Cliente 1083,Mass,Mass,False,unico,Cuenca,False,False,45,597.45,Tarjeta de Crédito,Deuda,321.68,False,False,False,False,1700.00,2030-08-01,2025-12-04,Entertainment,108.29,False,POS,Activo
REG-007436,7436,C000989,Cliente 0989,Mass,Mass,False,unico,Guayaquil,False,False,18,1409.88,Cuenta Corriente,Depósito,6355.05,False,False,False,False,,,2026-07-08,,0.00,False,Web,Activo
REG-007437,7437,C001214,Cliente 1214,Mass,Mass,True,moda,Cuenca,False,False,25,920.90,Tarjeta de Crédito,Deuda,952.44,False,False,False,False,1900.00,2029-05-08,2026-04-22,Education,56.01,False,POS,Activo
REG-007438,7438,C000914,Cliente 0914,Affluent,Affluent,False,unico,Guayaquil,False,False,36,2003.39,Tarjeta de Crédito,Deuda,437.90,False,False,False,False,2000.00,2026-10-27,2025-10-22,Streaming,46.44,False,Branch,Activo
REG-007439,7439,C000216,Cliente 0216,PyME,PyME,False,unico,Guayaquil,False,False,43,2895.72,Crédito de Consumo,Deuda,14615.95,False,False,False,False,,2028-11-01,2026-08-30,,0.00,False,Branch,Activo
REG-007440,7440,C001730,Cliente 1730,Mass,Mass,False,unico,Quito,False,False,47,578.08,Tarjeta de Crédito,Deuda,287.85,False,False,False,False,600.00,2028-04-23,2025-12-13,Streaming,40.23,False,Branch,Activo
REG-007441,7441,C000462,Cliente 0462,Joven,Joven,False,unico,Quito,False,False,36,746.86,Tarjeta de Crédito,Deuda,498.93,False,False,False,False,1300.00,2030-07-21,2025-04-16,Technology,17.06,False,POS,Activo
REG-007442,7442,C001126,Cliente 1126,Mass,Mass,False,unico,Manta,False,False,18,761.56,Tarjeta de Crédito,Deuda,1136.16,False,False,False,False,1900.00,2028-02-11,2025-04-21,Education,94.56,False,App,Activo
REG-007443,7443,C001722,Cliente 1722,Mass,Mass,False,unico,Quito,False,False,18,683.18,Tarjeta de Crédito,Deuda,429.33,False,False,False,False,1000.00,2026-12-07,2026-03-31,Streaming,22.92,False,Web,Activo
REG-007444,7444,C001448,Cliente 1448,Affluent,Affluent,False,unico,Guayaquil,False,False,52,1225.57,Tarjeta de Crédito,Deuda,1041.51,False,False,False,False,2300.00,2028-03-23,2025-03-11,Streaming,108.29,False,App,Activo
REG-007445,7445,C000851,Cliente 0851,Joven,Joven,False,unico,Quito,False,False,24,1043.27,Crédito Vehicular,Deuda,12587.65,False,False,False,False,,2028-02-04,2026-04-07,,0.00,False,Branch,Activo
REG-007446,7446,C000806,Cliente 0806,Mass,Mass,False,unico,Quito,False,False,28,1399.61,Tarjeta de Crédito,Deuda,553.83,False,False,False,False,2000.00,2026-10-27,2026-07-23,Supermarket,44.74,False,App,Activo
REG-007447,7447,C002111,Cliente 2111,Premium,Premium,False,unico,Guayaquil,False,False,42,3325.71,Tarjeta de Crédito,Deuda,1006.41,False,False,False,False,5000.00,2026-10-09,2025-05-07,Supermarket,100.90,False,POS,Activo
REG-007448,7448,C000380,Cliente 0380,Mass,Mass,False,unico,Cuenca,False,False,22,1214.19,Tarjeta de Crédito,Deuda,608.15,False,False,False,False,2600.00,2030-03-26,2025-05-30,Health,18.33,False,App,Activo
REG-007449,7449,C000341,Cliente 0341,Mass,Mass,False,unico,Ambato,False,False,31,860.36,Cuenta de Ahorros,Depósito,1138.38,False,False,False,False,,,2025-10-22,,0.00,False,App,Activo
REG-007450,7450,C001103,Cliente 1103,Mass,Mass,False,unico,Guayaquil,False,False,58,504.33,Tarjeta de Crédito,Deuda,109.58,False,False,False,False,500.00,2028-07-04,2026-03-13,Fuel,48.96,False,Web,Activo
REG-007451,7451,C000629,Cliente 0629,Mass,Mass,True,moda,Guayaquil,False,False,32,1784.58,Tarjeta de Crédito,Deuda,814.82,False,False,False,False,2400.00,2029-04-16,2026-05-17,Health,126.66,False,App,Activo
REG-007452,7452,C001439,Cliente 1439,Mass,Mass,True,moda,Quito,False,False,25,960.05,Tarjeta de Crédito,Deuda,1729.20,False,False,False,False,2600.00,2027-07-16,2025-06-08,Streaming,25.55,False,POS,Activo
REG-007453,7453,C000841,Cliente 0841,Mass,Mass,False,unico,Manta,False,False,30,1155.77,Tarjeta de Crédito,Deuda,108.24,False,False,False,False,2000.00,2030-10-08,2026-05-20,Travel,117.68,False,POS,Activo
REG-007454,7454,C001106,Cliente 1106,Mass,Mass,False,unico,Manta,False,False,52,584.23,Tarjeta de Crédito,Deuda,630.73,False,False,False,False,1700.00,2030-06-27,2025-08-06,Fuel,16.21,False,POS,Activo
REG-007455,7455,C000976,Cliente 0976,Premium,Premium,False,unico,Quito,False,False,50,4217.65,Tarjeta de Crédito,Deuda,2877.68,False,False,False,False,6200.00,2029-11-08,2025-11-24,Streaming,187.34,False,POS,Activo
REG-007456,7456,C000320,Cliente 0320,Mass,Mass,False,unico,Guayaquil,False,False,22,1914.69,Tarjeta de Crédito,Deuda,917.64,False,False,False,False,2400.00,2028-12-14,2026-02-15,Technology,56.52,False,POS,Activo
REG-007457,7457,C000061,Cliente 0061,PyME,PyME,False,unico,Quito,False,False,49,2806.06,Tarjeta de Crédito,Deuda,1023.80,False,False,False,False,7700.00,2027-07-21,2025-07-25,Supermarket,257.39,False,App,Activo
REG-007458,7458,C001171,Cliente 1171,Mass,Mass,False,unico,Quito,False,False,47,1098.76,Crédito de Consumo,Deuda,6842.82,False,False,False,False,,2031-03-25,2025-03-07,,0.00,False,Branch,Activo
REG-007459,7459,C000571,Cliente 0571,Premium,Premium,False,unico,Guayaquil,False,False,52,9931.98,Tarjeta de Crédito,Deuda,5288.19,False,False,False,True,22300.00,2029-06-28,2025-11-24,Food,744.82,True,POS,Activo
REG-007460,7460,C001367,Cliente 1367,Mass,Mass,False,unico,Quito,False,False,49,911.61,Tarjeta de Crédito,Deuda,1159.47,False,False,False,False,2500.00,2026-12-16,2026-08-13,Supermarket,29.42,False,Branch,Activo
REG-007461,7461,C000458,Cliente 0458,PyME,PyME,False,unico,Quito,False,False,20,3840.77,Tarjeta de Crédito,Deuda,2311.55,False,False,False,False,7700.00,2027-10-08,2026-02-06,Food,67.95,False,Web,Activo
REG-007462,7462,C000403,Cliente 0403,PyME,PyME,False,unico,Quito,False,False,38,3338.95,Crédito Hipotecario,Deuda,26142.75,False,False,False,False,,2027-07-09,2025-11-01,,0.00,False,Branch,Activo
REG-007463,7463,C001211,Cliente 1211,Mass,Mass,False,unico,Guayaquil,False,False,51,712.17,Crédito de Consumo,Deuda,3659.17,False,False,False,False,,2032-07-20,2025-11-12,,0.00,False,Branch,Activo
REG-007464,7464,C000062,Cliente 0062,Premium,Premium,False,unico,Quito,False,False,47,3540.36,Tarjeta de Crédito,Deuda,576.37,False,False,False,False,4500.00,2026-10-30,2026-03-07,Technology,240.26,False,POS,Activo
REG-007465,7465,C000047,Cliente 0047,Mass,Mass,False,unico,Quito,False,False,44,610.24,Tarjeta de Crédito,Deuda,300.00,False,False,False,False,800.00,2026-10-05,2026-01-27,Technology,45.56,False,Branch,Activo
REG-007466,7466,C001003,Cliente 1003,Mass,Mass,False,unico,Quito,False,False,50,1222.30,Crédito Hipotecario,Deuda,70770.17,False,False,False,False,,2031-05-11,2025-05-25,,0.00,False,Branch,Activo
REG-007467,7467,C000777,Cliente 0777,Premium,Premium,True,moda,Quito,False,False,43,3548.72,Tarjeta de Crédito,Deuda,2052.19,False,False,False,False,5300.00,2028-05-25,2026-03-04,Supermarket,115.68,False,App,Activo
REG-007468,7468,C001855,Cliente 1855,Joven,Joven,False,unico,Quito,False,False,33,763.54,Tarjeta de Crédito,Deuda,1106.26,False,False,False,False,1500.00,2030-05-09,2026-05-09,Streaming,15.25,False,POS,Activo
REG-007469,7469,C000844,Cliente 0844,Mass,Mass,False,unico,Manta,False,False,34,1392.82,Tarjeta de Crédito,Deuda,240.31,False,False,False,False,3900.00,2027-10-23,2026-07-20,Supermarket,65.16,False,App,Activo
REG-007470,7470,C001629,Cliente 1629,PyME,PyME,False,unico,Loja,False,False,34,2636.08,Tarjeta de Crédito,Deuda,3359.73,False,False,False,True,7800.00,2029-05-07,2026-07-11,Food,72.98,False,POS,Activo
REG-007471,7471,C001355,Cliente 1355,Mass,Mass,False,unico,Quito,False,False,50,1164.09,Cuenta Corriente,Depósito,1778.60,False,False,False,False,,,2025-09-10,,0.00,False,Web,Activo
REG-007472,7472,C001608,Cliente 1608,PyME,PyME,False,unico,Quito,False,False,40,3325.51,Tarjeta de Crédito,Deuda,630.11,False,False,False,False,3700.00,2029-10-30,2025-06-12,Fuel,250.95,False,App,Activo
REG-007473,7473,C001890,Cliente 1890,Premium,Premium,False,unico,Guayaquil,False,False,38,3170.54,Tarjeta de Crédito,Deuda,1491.76,False,False,False,False,7200.00,2027-08-19,2025-09-28,Streaming,242.43,False,Web,Activo
REG-007474,7474,C000803,Cliente 0803,Mass,Mass,True,moda,Guayaquil,False,False,30,703.50,Tarjeta de Crédito,Deuda,223.63,False,False,False,False,1300.00,2027-08-22,2025-06-18,Entertainment,23.24,False,Branch,Activo
REG-007475,7475,C000641,Cliente 0641,Joven,Joven,False,unico,Cuenca,False,False,46,650.58,Tarjeta de Crédito,Deuda,346.64,False,False,False,False,1100.00,2028-07-22,2026-02-09,Others,114.99,False,POS,Activo
REG-007476,7476,C001600,Cliente 1600,Mass,Mass,False,unico,Quito,False,False,33,787.15,Crédito Vehicular,Deuda,31501.91,False,False,False,False,,2029-07-16,2025-01-12,,0.00,False,Branch,Activo
REG-007477,7477,C000282,Cliente 0282,Mass,Mass,False,unico,Manta,False,False,37,1211.62,Tarjeta de Crédito,Deuda,705.81,False,False,False,False,2500.00,2030-02-01,2026-08-04,Food,66.91,False,App,Activo
REG-007478,7478,C000722,Cliente 0722,Affluent,Affluent,False,unico,Guayaquil,False,False,47,2116.37,Tarjeta de Crédito,Deuda,1879.85,False,False,False,False,5100.00,2027-12-19,2026-03-14,Education,108.02,False,POS,Activo
REG-007479,7479,C000690,Cliente 0690,Premium,Premium,False,unico,Cuenca,False,False,53,3287.27,Tarjeta de Crédito,Deuda,1016.20,False,False,False,False,8100.00,2027-01-18,2026-04-26,Streaming,46.00,False,POS,Activo
